Source,Target,Type,Id,Label,timeset,Weight
http://www.wikidata.org/entity/Q100156193,http://www.wikidata.org/entity/Q7365114,Undirected,30310,,,2
http://www.wikidata.org/entity/Q100157099,http://www.wikidata.org/entity/Q105316158,Undirected,30311,,,2
http://www.wikidata.org/entity/Q100157099,http://www.wikidata.org/entity/Q21509016,Undirected,30312,,,8
http://www.wikidata.org/entity/Q100157099,http://www.wikidata.org/entity/Q5982398,Undirected,30313,,,22
http://www.wikidata.org/entity/Q100157099,http://www.wikidata.org/entity/Q7365114,Undirected,30314,,,2
http://www.wikidata.org/entity/Q100587885,http://www.wikidata.org/entity/Q10308607,Undirected,30315,,,6
http://www.wikidata.org/entity/Q100587885,http://www.wikidata.org/entity/Q8771913,Undirected,30316,,,10
http://www.wikidata.org/entity/Q100600540,http://www.wikidata.org/entity/Q2659122,Undirected,30317,,,2
http://www.wikidata.org/entity/Q100694962,http://www.wikidata.org/entity/Q55625884,Undirected,30318,,,2
http://www.wikidata.org/entity/Q100699957,http://www.wikidata.org/entity/Q22106426,Undirected,30319,,,192
http://www.wikidata.org/entity/Q100699957,http://www.wikidata.org/entity/Q27440699,Undirected,30320,,,16
http://www.wikidata.org/entity/Q100699957,http://www.wikidata.org/entity/Q27440700,Undirected,30321,,,46
http://www.wikidata.org/entity/Q100699957,http://www.wikidata.org/entity/Q4861425,Undirected,30322,,,18
http://www.wikidata.org/entity/Q100699957,http://www.wikidata.org/entity/Q5345292,Undirected,30323,,,6
http://www.wikidata.org/entity/Q100699957,http://www.wikidata.org/entity/Q82035773,Undirected,30324,,,34
http://www.wikidata.org/entity/Q100771006,http://www.wikidata.org/entity/Q933930,Undirected,30325,,,28
http://www.wikidata.org/entity/Q100783450,http://www.wikidata.org/entity/Q4272889,Undirected,30326,,,2
http://www.wikidata.org/entity/Q100783450,http://www.wikidata.org/entity/Q5901302,Undirected,30327,,,2
http://www.wikidata.org/entity/Q100876,http://www.wikidata.org/entity/Q122972,Undirected,30328,,,4
http://www.wikidata.org/entity/Q100919649,http://www.wikidata.org/entity/Q100920290,Undirected,30329,,,10
http://www.wikidata.org/entity/Q100919649,http://www.wikidata.org/entity/Q1333160,Undirected,30330,,,2
http://www.wikidata.org/entity/Q100935946,http://www.wikidata.org/entity/Q107642857,Undirected,30331,,,2
http://www.wikidata.org/entity/Q100939400,http://www.wikidata.org/entity/Q11866743,Undirected,30332,,,2
http://www.wikidata.org/entity/Q101069260,http://www.wikidata.org/entity/Q108122805,Undirected,30333,,,2
http://www.wikidata.org/entity/Q101069260,http://www.wikidata.org/entity/Q11959947,Undirected,30334,,,206
http://www.wikidata.org/entity/Q101069260,http://www.wikidata.org/entity/Q47127579,Undirected,30335,,,6
http://www.wikidata.org/entity/Q101069260,http://www.wikidata.org/entity/Q5588809,Undirected,30336,,,2
http://www.wikidata.org/entity/Q101069260,http://www.wikidata.org/entity/Q5615062,Undirected,30337,,,2
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q101069427,Undirected,30338,,,22
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q101085995,Undirected,30339,,,2
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q104026644,Undirected,30340,,,4
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q105686580,Undirected,30341,,,1028
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q21509783,Undirected,30342,,,10
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q4107205,Undirected,30343,,,2
http://www.wikidata.org/entity/Q101069270,http://www.wikidata.org/entity/Q5450690,Undirected,30344,,,4666
http://www.wikidata.org/entity/Q101069270,https://orcid.org/0000-0002-5768-8059,Undirected,30345,,,2
http://www.wikidata.org/entity/Q101069270,https://orcid.org/0000-0003-3375-7408,Undirected,30346,,,2
http://www.wikidata.org/entity/Q101069287,http://www.wikidata.org/entity/Q106514197,Undirected,30347,,,4
http://www.wikidata.org/entity/Q101069287,http://www.wikidata.org/entity/Q4582843,Undirected,30348,,,20
http://www.wikidata.org/entity/Q101069287,http://www.wikidata.org/entity/Q5666633,Undirected,30349,,,2
http://www.wikidata.org/entity/Q101069287,http://www.wikidata.org/entity/Q78599,Undirected,30350,,,2
http://www.wikidata.org/entity/Q101069287,http://www.wikidata.org/entity/Q937626,Undirected,30351,,,2
http://www.wikidata.org/entity/Q101069300,http://www.wikidata.org/entity/Q16182972,Undirected,30352,,,280
http://www.wikidata.org/entity/Q101069300,http://www.wikidata.org/entity/Q2037059,Undirected,30353,,,718
http://www.wikidata.org/entity/Q101069300,http://www.wikidata.org/entity/Q94522,Undirected,30354,,,2
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q101069525,Undirected,30355,,,36
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q107572992,Undirected,30356,,,4
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q21515570,Undirected,30357,,,2
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q5576573,Undirected,30358,,,2
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q5615062,Undirected,30359,,,2
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q5965480,Undirected,30360,,,2
http://www.wikidata.org/entity/Q101069359,http://www.wikidata.org/entity/Q62649558,Undirected,30361,,,6
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q101083944,Undirected,30362,,,182
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q101085995,Undirected,30363,,,2
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q107137146,Undirected,30364,,,10
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q1843500,Undirected,30365,,,846
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q21393041,Undirected,30366,,,252
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q21509783,Undirected,30367,,,16
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q21609912,Undirected,30368,,,2
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q4154201,Undirected,30369,,,10
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q5450690,Undirected,30370,,,26
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q7360815,Undirected,30371,,,66
http://www.wikidata.org/entity/Q101069427,http://www.wikidata.org/entity/Q94522,Undirected,30372,,,2
http://www.wikidata.org/entity/Q101069427,https://orcid.org/0000-0003-3375-7408,Undirected,30373,,,10
http://www.wikidata.org/entity/Q101069525,http://www.wikidata.org/entity/Q11973712,Undirected,30374,,,4
http://www.wikidata.org/entity/Q101069525,http://www.wikidata.org/entity/Q5615062,Undirected,30375,,,2
http://www.wikidata.org/entity/Q101070057,http://www.wikidata.org/entity/Q105513924,Undirected,30376,,,1126
http://www.wikidata.org/entity/Q101070057,http://www.wikidata.org/entity/Q106536185,Undirected,30377,,,4
http://www.wikidata.org/entity/Q101070057,http://www.wikidata.org/entity/Q937626,Undirected,30378,,,4
http://www.wikidata.org/entity/Q101072594,http://www.wikidata.org/entity/Q3736167,Undirected,30379,,,62
http://www.wikidata.org/entity/Q101083944,http://www.wikidata.org/entity/Q21393041,Undirected,30380,,,182
http://www.wikidata.org/entity/Q101083944,https://orcid.org/0000-0003-3375-7408,Undirected,30381,,,2
http://www.wikidata.org/entity/Q101083960,http://www.wikidata.org/entity/Q21609912,Undirected,30382,,,2
http://www.wikidata.org/entity/Q101085379,http://www.wikidata.org/entity/Q32250,Undirected,30383,,,786
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q105153763,Undirected,30384,,,2
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q106515610,Undirected,30385,,,12
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q16571234,Undirected,30386,,,800
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q21609912,Undirected,30387,,,44
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q4579511,Undirected,30388,,,2
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q937626,Undirected,30389,,,1550
http://www.wikidata.org/entity/Q101085458,http://www.wikidata.org/entity/Q94522,Undirected,30390,,,84
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q106519864,Undirected,30391,,,2
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q106879881,Undirected,30392,,,2
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q106979038,Undirected,30393,,,50
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q107585160,Undirected,30394,,,4
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q108124004,Undirected,30395,,,12
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q3127253,Undirected,30396,,,2
http://www.wikidata.org/entity/Q101085788,http://www.wikidata.org/entity/Q5615062,Undirected,30397,,,24
http://www.wikidata.org/entity/Q101085920,http://www.wikidata.org/entity/Q16010100,Undirected,30398,,,2
http://www.wikidata.org/entity/Q101085999,https://orcid.org/0000-0001-9645-3394,Undirected,30399,,,266
http://www.wikidata.org/entity/Q101085999,https://orcid.org/0000-0003-2503-0436,Undirected,30400,,,86
http://www.wikidata.org/entity/Q101086057,http://www.wikidata.org/entity/Q94522,Undirected,30401,,,158
http://www.wikidata.org/entity/Q101444305,http://www.wikidata.org/entity/Q104245351,Undirected,30402,,,2
http://www.wikidata.org/entity/Q101444305,http://www.wikidata.org/entity/Q33818826,Undirected,30403,,,2
http://www.wikidata.org/entity/Q101552462,http://www.wikidata.org/entity/Q104431227,Undirected,30404,,,26
http://www.wikidata.org/entity/Q102596,http://www.wikidata.org/entity/Q6215799,Undirected,30405,,,2
http://www.wikidata.org/entity/Q10270505,http://www.wikidata.org/entity/Q10316563,Undirected,30406,,,24
http://www.wikidata.org/entity/Q10270592,http://www.wikidata.org/entity/Q21505593,Undirected,30407,,,46
http://www.wikidata.org/entity/Q10270592,http://www.wikidata.org/entity/Q442109,Undirected,30408,,,2
http://www.wikidata.org/entity/Q10270592,https://orcid.org/0000-0002-0221-9650,Undirected,30409,,,2
http://www.wikidata.org/entity/Q10270592,https://orcid.org/0000-0003-4013-3804,Undirected,30410,,,2
http://www.wikidata.org/entity/Q10274118,http://www.wikidata.org/entity/Q108829200,Undirected,30411,,,2
http://www.wikidata.org/entity/Q10274118,http://www.wikidata.org/entity/Q2656885,Undirected,30412,,,2
http://www.wikidata.org/entity/Q10274118,http://www.wikidata.org/entity/Q87901404,Undirected,30413,,,2
http://www.wikidata.org/entity/Q10289602,http://www.wikidata.org/entity/Q7166714,Undirected,30414,,,1758
http://www.wikidata.org/entity/Q10289602,http://www.wikidata.org/entity/Q86271,Undirected,30415,,,2
http://www.wikidata.org/entity/Q10293705,http://www.wikidata.org/entity/Q4105706,Undirected,30416,,,4
http://www.wikidata.org/entity/Q10293998,http://www.wikidata.org/entity/Q10308585,Undirected,30417,,,4
http://www.wikidata.org/entity/Q10293998,http://www.wikidata.org/entity/Q21393792,Undirected,30418,,,286
http://www.wikidata.org/entity/Q10293998,http://www.wikidata.org/entity/Q21609611,Undirected,30419,,,2
http://www.wikidata.org/entity/Q10293998,http://www.wikidata.org/entity/Q2656885,Undirected,30420,,,2
http://www.wikidata.org/entity/Q10308607,http://www.wikidata.org/entity/Q8771913,Undirected,30421,,,2
http://www.wikidata.org/entity/Q10308607,http://www.wikidata.org/entity/Q87917553,Undirected,30422,,,2
http://www.wikidata.org/entity/Q10308875,http://www.wikidata.org/entity/Q678438,Undirected,30423,,,564
http://www.wikidata.org/entity/Q10308875,http://www.wikidata.org/entity/Q8195357,Undirected,30424,,,2
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q21505593,Undirected,30425,,,8
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q21514232,Undirected,30426,,,12
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q2601921,Undirected,30427,,,14
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q349605,Undirected,30428,,,108
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q4105706,Undirected,30429,,,168
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q4347893,Undirected,30430,,,2
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q6012831,Undirected,30431,,,992
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q6708677,Undirected,30432,,,190
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q6963048,Undirected,30433,,,4
http://www.wikidata.org/entity/Q10316562,http://www.wikidata.org/entity/Q7383565,Undirected,30434,,,22
http://www.wikidata.org/entity/Q10316562,https://orcid.org/0000-0003-4013-3804,Undirected,30435,,,4
http://www.wikidata.org/entity/Q1034588,http://www.wikidata.org/entity/Q21340602,Undirected,30436,,,2
http://www.wikidata.org/entity/Q103473,http://www.wikidata.org/entity/Q40987895,Undirected,30437,,,1842
http://www.wikidata.org/entity/Q103473,http://www.wikidata.org/entity/Q5804349,Undirected,30438,,,2
http://www.wikidata.org/entity/Q103473,http://www.wikidata.org/entity/Q643765,Undirected,30439,,,2
http://www.wikidata.org/entity/Q103490,http://www.wikidata.org/entity/Q21389860,Undirected,30440,,,8
http://www.wikidata.org/entity/Q1036746,http://www.wikidata.org/entity/Q1773640,Undirected,30441,,,32
http://www.wikidata.org/entity/Q1036746,http://www.wikidata.org/entity/Q320544,Undirected,30442,,,18
http://www.wikidata.org/entity/Q1037711,http://www.wikidata.org/entity/Q55007707,Undirected,30443,,,4
http://www.wikidata.org/entity/Q10393700,http://www.wikidata.org/entity/Q61959479,Undirected,30444,,,2
http://www.wikidata.org/entity/Q104026644,http://www.wikidata.org/entity/Q107137146,Undirected,30445,,,20
http://www.wikidata.org/entity/Q104026644,http://www.wikidata.org/entity/Q108102538,Undirected,30446,,,2
http://www.wikidata.org/entity/Q104026644,http://www.wikidata.org/entity/Q1577479,Undirected,30447,,,6
http://www.wikidata.org/entity/Q104026644,http://www.wikidata.org/entity/Q5450690,Undirected,30448,,,24
http://www.wikidata.org/entity/Q104026644,https://orcid.org/0000-0001-6739-4698,Undirected,30449,,,2
http://www.wikidata.org/entity/Q104028162,http://www.wikidata.org/entity/Q21609912,Undirected,30450,,,6
http://www.wikidata.org/entity/Q104061883,http://www.wikidata.org/entity/Q11866743,Undirected,30451,,,2
http://www.wikidata.org/entity/Q104245351,http://www.wikidata.org/entity/Q3695274,Undirected,30452,,,2
http://www.wikidata.org/entity/Q1043,http://www.wikidata.org/entity/Q954771,Undirected,30453,,,2
http://www.wikidata.org/entity/Q1043051,http://www.wikidata.org/entity/Q8963904,Undirected,30454,,,2
http://www.wikidata.org/entity/Q104466108,http://www.wikidata.org/entity/Q47125390,Undirected,30455,,,24
http://www.wikidata.org/entity/Q104594554,http://www.wikidata.org/entity/Q21338462,Undirected,30456,,,2
http://www.wikidata.org/entity/Q104804456,http://www.wikidata.org/entity/Q107613752,Undirected,30457,,,2
http://www.wikidata.org/entity/Q104828736,http://www.wikidata.org/entity/Q106542106,Undirected,30458,,,14
http://www.wikidata.org/entity/Q104828736,http://www.wikidata.org/entity/Q5561443,Undirected,30459,,,2
http://www.wikidata.org/entity/Q104828763,http://www.wikidata.org/entity/Q1065962,Undirected,30460,,,6
http://www.wikidata.org/entity/Q104851325,http://www.wikidata.org/entity/Q21388704,Undirected,30461,,,2
http://www.wikidata.org/entity/Q104922920,http://www.wikidata.org/entity/Q1773640,Undirected,30462,,,2
http://www.wikidata.org/entity/Q104922920,http://www.wikidata.org/entity/Q2037491,Undirected,30463,,,2
http://www.wikidata.org/entity/Q104922920,http://www.wikidata.org/entity/Q4428698,Undirected,30464,,,2
http://www.wikidata.org/entity/Q104998191,https://orcid.org/0000-0001-9645-3394,Undirected,30465,,,30
http://www.wikidata.org/entity/Q105069466,http://www.wikidata.org/entity/Q62278,Undirected,30466,,,44
http://www.wikidata.org/entity/Q105069466,http://www.wikidata.org/entity/Q63764,Undirected,30467,,,2
http://www.wikidata.org/entity/Q105086508,http://www.wikidata.org/entity/Q105086544,Undirected,30468,,,16
http://www.wikidata.org/entity/Q105153763,http://www.wikidata.org/entity/Q107920922,Undirected,30469,,,2
http://www.wikidata.org/entity/Q105153763,http://www.wikidata.org/entity/Q21609912,Undirected,30470,,,2
http://www.wikidata.org/entity/Q105153763,http://www.wikidata.org/entity/Q937626,Undirected,30471,,,10
http://www.wikidata.org/entity/Q105153763,http://www.wikidata.org/entity/Q94522,Undirected,30472,,,4
http://www.wikidata.org/entity/Q105253196,http://www.wikidata.org/entity/Q3088960,Undirected,30473,,,60
http://www.wikidata.org/entity/Q105272111,http://www.wikidata.org/entity/Q2586726,Undirected,30474,,,46
http://www.wikidata.org/entity/Q105310988,http://www.wikidata.org/entity/Q17418645,Undirected,30475,,,4
http://www.wikidata.org/entity/Q105310988,http://www.wikidata.org/entity/Q21516477,Undirected,30476,,,16
http://www.wikidata.org/entity/Q105316158,http://www.wikidata.org/entity/Q13423966,Undirected,30477,,,26
http://www.wikidata.org/entity/Q105316158,http://www.wikidata.org/entity/Q15921103,Undirected,30478,,,8
http://www.wikidata.org/entity/Q105316158,http://www.wikidata.org/entity/Q5386820,Undirected,30479,,,86
http://www.wikidata.org/entity/Q105316158,http://www.wikidata.org/entity/Q5696973,Undirected,30480,,,52
http://www.wikidata.org/entity/Q105316158,http://www.wikidata.org/entity/Q5982398,Undirected,30481,,,4
http://www.wikidata.org/entity/Q105316158,http://www.wikidata.org/entity/Q7365114,Undirected,30482,,,1322
http://www.wikidata.org/entity/Q105322135,http://www.wikidata.org/entity/Q17418645,Undirected,30483,,,4
http://www.wikidata.org/entity/Q105322135,http://www.wikidata.org/entity/Q99299904,Undirected,30484,,,2
http://www.wikidata.org/entity/Q105403,http://www.wikidata.org/entity/Q1157338,Undirected,30485,,,2
http://www.wikidata.org/entity/Q105475675,http://www.wikidata.org/entity/Q105476033,Undirected,30486,,,100
http://www.wikidata.org/entity/Q105475675,http://www.wikidata.org/entity/Q105714065,Undirected,30487,,,556
http://www.wikidata.org/entity/Q105476033,http://www.wikidata.org/entity/Q105714065,Undirected,30488,,,20
http://www.wikidata.org/entity/Q105502324,http://www.wikidata.org/entity/Q107619554,Undirected,30489,,,2
http://www.wikidata.org/entity/Q105502324,http://www.wikidata.org/entity/Q1467465,Undirected,30490,,,2
http://www.wikidata.org/entity/Q105502324,http://www.wikidata.org/entity/Q362227,Undirected,30491,,,2
http://www.wikidata.org/entity/Q105506258,http://www.wikidata.org/entity/Q1843500,Undirected,30492,,,2
http://www.wikidata.org/entity/Q105506258,http://www.wikidata.org/entity/Q21509783,Undirected,30493,,,2
http://www.wikidata.org/entity/Q105506258,http://www.wikidata.org/entity/Q94522,Undirected,30494,,,2
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q107042064,Undirected,30495,,,12
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q107137146,Undirected,30496,,,4
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q107540160,Undirected,30497,,,8
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q107620291,Undirected,30498,,,12
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q108794731,Undirected,30499,,,8
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q11878569,Undirected,30500,,,80
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q11973712,Undirected,30501,,,6
http://www.wikidata.org/entity/Q105513924,http://www.wikidata.org/entity/Q4154201,Undirected,30502,,,20
http://www.wikidata.org/entity/Q105533772,http://www.wikidata.org/entity/Q19865330,Undirected,30503,,,2
http://www.wikidata.org/entity/Q105533772,http://www.wikidata.org/entity/Q2506718,Undirected,30504,,,4
http://www.wikidata.org/entity/Q105575979,http://www.wikidata.org/entity/Q105940546,Undirected,30505,,,2
http://www.wikidata.org/entity/Q105575979,http://www.wikidata.org/entity/Q1786150,Undirected,30506,,,2
http://www.wikidata.org/entity/Q105575979,http://www.wikidata.org/entity/Q5499313,Undirected,30507,,,2
http://www.wikidata.org/entity/Q105612394,http://www.wikidata.org/entity/Q250148,Undirected,30508,,,2
http://www.wikidata.org/entity/Q105645870,http://www.wikidata.org/entity/Q1843500,Undirected,30509,,,3842
http://www.wikidata.org/entity/Q105645870,http://www.wikidata.org/entity/Q7360815,Undirected,30510,,,2
http://www.wikidata.org/entity/Q105660242,http://www.wikidata.org/entity/Q19345770,Undirected,30511,,,308
http://www.wikidata.org/entity/Q105660242,http://www.wikidata.org/entity/Q3277170,Undirected,30512,,,52
http://www.wikidata.org/entity/Q105660242,http://www.wikidata.org/entity/Q5230887,Undirected,30513,,,4
http://www.wikidata.org/entity/Q105681791,http://www.wikidata.org/entity/Q15997368,Undirected,30514,,,2
http://www.wikidata.org/entity/Q105686580,http://www.wikidata.org/entity/Q7360815,Undirected,30515,,,2
http://www.wikidata.org/entity/Q105708,http://www.wikidata.org/entity/Q2460005,Undirected,30516,,,4
http://www.wikidata.org/entity/Q105741343,https://orcid.org/0000-0003-3416-1286,Undirected,30517,,,22
http://www.wikidata.org/entity/Q105749753,http://www.wikidata.org/entity/Q22113150,Undirected,30518,,,2
http://www.wikidata.org/entity/Q105749753,http://www.wikidata.org/entity/Q22113468,Undirected,30519,,,28
http://www.wikidata.org/entity/Q105749753,https://orcid.org/0000-0003-3416-1286,Undirected,30520,,,2
http://www.wikidata.org/entity/Q105751353,http://www.wikidata.org/entity/Q22113150,Undirected,30521,,,6
http://www.wikidata.org/entity/Q105758334,http://www.wikidata.org/entity/Q79369448,Undirected,30522,,,2
http://www.wikidata.org/entity/Q105761770,http://www.wikidata.org/entity/Q108857647,Undirected,30523,,,286
http://www.wikidata.org/entity/Q105825489,http://www.wikidata.org/entity/Q16323025,Undirected,30524,,,8
http://www.wikidata.org/entity/Q105826388,http://www.wikidata.org/entity/Q3121969,Undirected,30525,,,2
http://www.wikidata.org/entity/Q105940546,http://www.wikidata.org/entity/Q21511264,Undirected,30526,,,2
http://www.wikidata.org/entity/Q105994154,https://orcid.org/0000-0002-7686-8610,Undirected,30527,,,32
http://www.wikidata.org/entity/Q106178,http://www.wikidata.org/entity/Q62118,Undirected,30528,,,44
http://www.wikidata.org/entity/Q1063339,http://www.wikidata.org/entity/Q544589,Undirected,30529,,,6
http://www.wikidata.org/entity/Q1063339,http://www.wikidata.org/entity/Q560680,Undirected,30530,,,2
http://www.wikidata.org/entity/Q1063339,http://www.wikidata.org/entity/Q634556,Undirected,30531,,,710
http://www.wikidata.org/entity/Q1064436,http://www.wikidata.org/entity/Q362124,Undirected,30532,,,4
http://www.wikidata.org/entity/Q106445415,http://www.wikidata.org/entity/Q106445734,Undirected,30533,,,5844
http://www.wikidata.org/entity/Q106452391,http://www.wikidata.org/entity/Q5815347,Undirected,30534,,,30
http://www.wikidata.org/entity/Q106452391,http://www.wikidata.org/entity/Q94858903,Undirected,30535,,,92
http://www.wikidata.org/entity/Q1064524,http://www.wikidata.org/entity/Q61501,Undirected,30536,,,2
http://www.wikidata.org/entity/Q106457720,http://www.wikidata.org/entity/Q18349258,Undirected,30537,,,10
http://www.wikidata.org/entity/Q106457720,http://www.wikidata.org/entity/Q21506402,Undirected,30538,,,80
http://www.wikidata.org/entity/Q106457720,http://www.wikidata.org/entity/Q21522646,Undirected,30539,,,2
http://www.wikidata.org/entity/Q106457720,http://www.wikidata.org/entity/Q6167550,Undirected,30540,,,6
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q2063048,Undirected,30541,,,2
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q250148,Undirected,30542,,,1952
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q2695559,Undirected,30543,,,11192
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q4107602,Undirected,30544,,,2518
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q449930,Undirected,30545,,,2
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q5816173,Undirected,30546,,,868
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q6167725,Undirected,30547,,,2
http://www.wikidata.org/entity/Q106467462,http://www.wikidata.org/entity/Q67428452,Undirected,30548,,,2
http://www.wikidata.org/entity/Q106468141,http://www.wikidata.org/entity/Q250148,Undirected,30549,,,192
http://www.wikidata.org/entity/Q106468141,http://www.wikidata.org/entity/Q4077471,Undirected,30550,,,28
http://www.wikidata.org/entity/Q106468141,http://www.wikidata.org/entity/Q4107602,Undirected,30551,,,528
http://www.wikidata.org/entity/Q106468141,http://www.wikidata.org/entity/Q87203827,Undirected,30552,,,4
http://www.wikidata.org/entity/Q106468141,http://www.wikidata.org/entity/Q8771913,Undirected,30553,,,2
http://www.wikidata.org/entity/Q1064705,http://www.wikidata.org/entity/Q1065421,Undirected,30554,,,76
http://www.wikidata.org/entity/Q1064705,http://www.wikidata.org/entity/Q149798,Undirected,30555,,,6
http://www.wikidata.org/entity/Q1064705,http://www.wikidata.org/entity/Q298933,Undirected,30556,,,168
http://www.wikidata.org/entity/Q1064705,http://www.wikidata.org/entity/Q509742,Undirected,30557,,,168
http://www.wikidata.org/entity/Q1064705,http://www.wikidata.org/entity/Q55210714,Undirected,30558,,,168
http://www.wikidata.org/entity/Q1064705,http://www.wikidata.org/entity/Q5539145,Undirected,30559,,,54
http://www.wikidata.org/entity/Q106472183,http://www.wikidata.org/entity/Q21337829,Undirected,30560,,,4
http://www.wikidata.org/entity/Q106477140,http://www.wikidata.org/entity/Q5696973,Undirected,30561,,,10
http://www.wikidata.org/entity/Q106483418,http://www.wikidata.org/entity/Q21516477,Undirected,30562,,,4
http://www.wikidata.org/entity/Q106483547,http://www.wikidata.org/entity/Q99196316,Undirected,30563,,,2
http://www.wikidata.org/entity/Q106484975,http://www.wikidata.org/entity/Q1065881,Undirected,30564,,,258
http://www.wikidata.org/entity/Q106484975,http://www.wikidata.org/entity/Q89745638,Undirected,30565,,,4
http://www.wikidata.org/entity/Q106489676,http://www.wikidata.org/entity/Q21513817,Undirected,30566,,,406
http://www.wikidata.org/entity/Q1064899,http://www.wikidata.org/entity/Q21388596,Undirected,30567,,,2
http://www.wikidata.org/entity/Q1064899,http://www.wikidata.org/entity/Q3525492,Undirected,30568,,,4
http://www.wikidata.org/entity/Q106504635,http://www.wikidata.org/entity/Q20856036,Undirected,30569,,,2374
http://www.wikidata.org/entity/Q106504635,http://www.wikidata.org/entity/Q21508268,Undirected,30570,,,2446
http://www.wikidata.org/entity/Q106505053,http://www.wikidata.org/entity/Q106505066,Undirected,30571,,,52
http://www.wikidata.org/entity/Q106513138,http://www.wikidata.org/entity/Q5487180,Undirected,30572,,,7724
http://www.wikidata.org/entity/Q106513435,http://www.wikidata.org/entity/Q94522,Undirected,30573,,,2
http://www.wikidata.org/entity/Q106513530,http://www.wikidata.org/entity/Q106515610,Undirected,30574,,,2
http://www.wikidata.org/entity/Q106513530,http://www.wikidata.org/entity/Q1384033,Undirected,30575,,,2
http://www.wikidata.org/entity/Q106513549,http://www.wikidata.org/entity/Q106725511,Undirected,30576,,,6
http://www.wikidata.org/entity/Q106513549,http://www.wikidata.org/entity/Q18716123,Undirected,30577,,,8
http://www.wikidata.org/entity/Q106513549,http://www.wikidata.org/entity/Q2479753,Undirected,30578,,,2
