"","person_id_1","person_id_2","records"
"1","http://www.wikidata.org/entity/Q100156193","http://www.wikidata.org/entity/Q7365114",2
"2","http://www.wikidata.org/entity/Q100157099","http://www.wikidata.org/entity/Q105316158",2
"3","http://www.wikidata.org/entity/Q100157099","http://www.wikidata.org/entity/Q21509016",8
"4","http://www.wikidata.org/entity/Q100157099","http://www.wikidata.org/entity/Q5982398",22
"5","http://www.wikidata.org/entity/Q100157099","http://www.wikidata.org/entity/Q7365114",2
"6","http://www.wikidata.org/entity/Q100587885","http://www.wikidata.org/entity/Q10308607",6
"7","http://www.wikidata.org/entity/Q100587885","http://www.wikidata.org/entity/Q8771913",10
"8","http://www.wikidata.org/entity/Q100600540","http://www.wikidata.org/entity/Q2659122",2
"9","http://www.wikidata.org/entity/Q100694962","http://www.wikidata.org/entity/Q55625884",2
"10","http://www.wikidata.org/entity/Q100699957","http://www.wikidata.org/entity/Q22106426",192
"11","http://www.wikidata.org/entity/Q100699957","http://www.wikidata.org/entity/Q27440699",16
"12","http://www.wikidata.org/entity/Q100699957","http://www.wikidata.org/entity/Q27440700",46
"13","http://www.wikidata.org/entity/Q100699957","http://www.wikidata.org/entity/Q4861425",18
"14","http://www.wikidata.org/entity/Q100699957","http://www.wikidata.org/entity/Q5345292",6
"15","http://www.wikidata.org/entity/Q100699957","http://www.wikidata.org/entity/Q82035773",34
"16","http://www.wikidata.org/entity/Q100771006","http://www.wikidata.org/entity/Q933930",28
"17","http://www.wikidata.org/entity/Q100783450","http://www.wikidata.org/entity/Q4272889",2
"18","http://www.wikidata.org/entity/Q100783450","http://www.wikidata.org/entity/Q5901302",2
"19","http://www.wikidata.org/entity/Q100876","http://www.wikidata.org/entity/Q122972",4
"20","http://www.wikidata.org/entity/Q100919649","http://www.wikidata.org/entity/Q100920290",10
"21","http://www.wikidata.org/entity/Q100919649","http://www.wikidata.org/entity/Q1333160",2
"22","http://www.wikidata.org/entity/Q100935946","http://www.wikidata.org/entity/Q107642857",2
"23","http://www.wikidata.org/entity/Q100939400","http://www.wikidata.org/entity/Q11866743",2
"24","http://www.wikidata.org/entity/Q101069260","http://www.wikidata.org/entity/Q108122805",2
"25","http://www.wikidata.org/entity/Q101069260","http://www.wikidata.org/entity/Q11959947",206
"26","http://www.wikidata.org/entity/Q101069260","http://www.wikidata.org/entity/Q47127579",6
"27","http://www.wikidata.org/entity/Q101069260","http://www.wikidata.org/entity/Q5588809",2
"28","http://www.wikidata.org/entity/Q101069260","http://www.wikidata.org/entity/Q5615062",2
"29","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q101069427",22
"30","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q101085995",2
"31","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q104026644",4
"32","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q105686580",1028
"33","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q21509783",10
"34","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q4107205",2
"35","http://www.wikidata.org/entity/Q101069270","http://www.wikidata.org/entity/Q5450690",4666
"36","http://www.wikidata.org/entity/Q101069270","https://orcid.org/0000-0002-5768-8059",2
"37","http://www.wikidata.org/entity/Q101069270","https://orcid.org/0000-0003-3375-7408",2
"38","http://www.wikidata.org/entity/Q101069287","http://www.wikidata.org/entity/Q106514197",4
"39","http://www.wikidata.org/entity/Q101069287","http://www.wikidata.org/entity/Q4582843",20
"40","http://www.wikidata.org/entity/Q101069287","http://www.wikidata.org/entity/Q5666633",2
"41","http://www.wikidata.org/entity/Q101069287","http://www.wikidata.org/entity/Q78599",2
"42","http://www.wikidata.org/entity/Q101069287","http://www.wikidata.org/entity/Q937626",2
"43","http://www.wikidata.org/entity/Q101069300","http://www.wikidata.org/entity/Q16182972",280
"44","http://www.wikidata.org/entity/Q101069300","http://www.wikidata.org/entity/Q2037059",718
"45","http://www.wikidata.org/entity/Q101069300","http://www.wikidata.org/entity/Q94522",2
"46","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q101069525",36
"47","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q107572992",4
"48","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q21515570",2
"49","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q5576573",2
"50","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q5615062",2
"51","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q5965480",2
"52","http://www.wikidata.org/entity/Q101069359","http://www.wikidata.org/entity/Q62649558",6
"53","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q101083944",182
"54","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q101085995",2
"55","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q107137146",10
"56","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q1843500",846
"57","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q21393041",252
"58","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q21509783",16
"59","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q21609912",2
"60","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q4154201",10
"61","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q5450690",26
"62","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q7360815",66
"63","http://www.wikidata.org/entity/Q101069427","http://www.wikidata.org/entity/Q94522",2
"64","http://www.wikidata.org/entity/Q101069427","https://orcid.org/0000-0003-3375-7408",10
"65","http://www.wikidata.org/entity/Q101069525","http://www.wikidata.org/entity/Q11973712",4
"66","http://www.wikidata.org/entity/Q101069525","http://www.wikidata.org/entity/Q5615062",2
"67","http://www.wikidata.org/entity/Q101070057","http://www.wikidata.org/entity/Q105513924",1126
"68","http://www.wikidata.org/entity/Q101070057","http://www.wikidata.org/entity/Q106536185",4
"69","http://www.wikidata.org/entity/Q101070057","http://www.wikidata.org/entity/Q937626",4
"70","http://www.wikidata.org/entity/Q101072594","http://www.wikidata.org/entity/Q3736167",62
"71","http://www.wikidata.org/entity/Q101083944","http://www.wikidata.org/entity/Q21393041",182
"72","http://www.wikidata.org/entity/Q101083944","https://orcid.org/0000-0003-3375-7408",2
"73","http://www.wikidata.org/entity/Q101083960","http://www.wikidata.org/entity/Q21609912",2
"74","http://www.wikidata.org/entity/Q101085379","http://www.wikidata.org/entity/Q32250",786
"75","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q105153763",2
"76","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q106515610",12
"77","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q16571234",800
"78","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q21609912",44
"79","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q4579511",2
"80","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q937626",1550
"81","http://www.wikidata.org/entity/Q101085458","http://www.wikidata.org/entity/Q94522",84
"82","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q106519864",2
"83","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q106879881",2
"84","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q106979038",50
"85","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q107585160",4
"86","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q108124004",12
"87","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q3127253",2
"88","http://www.wikidata.org/entity/Q101085788","http://www.wikidata.org/entity/Q5615062",24
"89","http://www.wikidata.org/entity/Q101085920","http://www.wikidata.org/entity/Q16010100",2
"90","http://www.wikidata.org/entity/Q101085999","https://orcid.org/0000-0001-9645-3394",266
"91","http://www.wikidata.org/entity/Q101085999","https://orcid.org/0000-0003-2503-0436",86
"92","http://www.wikidata.org/entity/Q101086057","http://www.wikidata.org/entity/Q94522",158
"93","http://www.wikidata.org/entity/Q101444305","http://www.wikidata.org/entity/Q104245351",2
"94","http://www.wikidata.org/entity/Q101444305","http://www.wikidata.org/entity/Q33818826",2
"95","http://www.wikidata.org/entity/Q101552462","http://www.wikidata.org/entity/Q104431227",26
"96","http://www.wikidata.org/entity/Q102596","http://www.wikidata.org/entity/Q6215799",2
"97","http://www.wikidata.org/entity/Q10270505","http://www.wikidata.org/entity/Q10316563",24
"98","http://www.wikidata.org/entity/Q10270592","http://www.wikidata.org/entity/Q21505593",46
"99","http://www.wikidata.org/entity/Q10270592","http://www.wikidata.org/entity/Q442109",2
"100","http://www.wikidata.org/entity/Q10270592","https://orcid.org/0000-0002-0221-9650",2
"101","http://www.wikidata.org/entity/Q10270592","https://orcid.org/0000-0003-4013-3804",2
"102","http://www.wikidata.org/entity/Q10274118","http://www.wikidata.org/entity/Q108829200",2
"103","http://www.wikidata.org/entity/Q10274118","http://www.wikidata.org/entity/Q2656885",2
"104","http://www.wikidata.org/entity/Q10274118","http://www.wikidata.org/entity/Q87901404",2
"105","http://www.wikidata.org/entity/Q10289602","http://www.wikidata.org/entity/Q7166714",1758
"106","http://www.wikidata.org/entity/Q10289602","http://www.wikidata.org/entity/Q86271",2
"107","http://www.wikidata.org/entity/Q10293705","http://www.wikidata.org/entity/Q4105706",4
"108","http://www.wikidata.org/entity/Q10293998","http://www.wikidata.org/entity/Q10308585",4
"109","http://www.wikidata.org/entity/Q10293998","http://www.wikidata.org/entity/Q21393792",286
"110","http://www.wikidata.org/entity/Q10293998","http://www.wikidata.org/entity/Q21609611",2
"111","http://www.wikidata.org/entity/Q10293998","http://www.wikidata.org/entity/Q2656885",2
"112","http://www.wikidata.org/entity/Q10308607","http://www.wikidata.org/entity/Q8771913",2
"113","http://www.wikidata.org/entity/Q10308607","http://www.wikidata.org/entity/Q87917553",2
"114","http://www.wikidata.org/entity/Q10308875","http://www.wikidata.org/entity/Q678438",564
"115","http://www.wikidata.org/entity/Q10308875","http://www.wikidata.org/entity/Q8195357",2
"116","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q21505593",8
"117","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q21514232",12
"118","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q2601921",14
"119","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q349605",108
"120","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q4105706",168
"121","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q4347893",2
"122","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q6012831",992
"123","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q6708677",190
"124","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q6963048",4
"125","http://www.wikidata.org/entity/Q10316562","http://www.wikidata.org/entity/Q7383565",22
"126","http://www.wikidata.org/entity/Q10316562","https://orcid.org/0000-0003-4013-3804",4
"127","http://www.wikidata.org/entity/Q1034588","http://www.wikidata.org/entity/Q21340602",2
"128","http://www.wikidata.org/entity/Q103473","http://www.wikidata.org/entity/Q40987895",1842
"129","http://www.wikidata.org/entity/Q103473","http://www.wikidata.org/entity/Q5804349",2
"130","http://www.wikidata.org/entity/Q103473","http://www.wikidata.org/entity/Q643765",2
"131","http://www.wikidata.org/entity/Q103490","http://www.wikidata.org/entity/Q21389860",8
"132","http://www.wikidata.org/entity/Q1036746","http://www.wikidata.org/entity/Q1773640",32
"133","http://www.wikidata.org/entity/Q1036746","http://www.wikidata.org/entity/Q320544",18
"134","http://www.wikidata.org/entity/Q1037711","http://www.wikidata.org/entity/Q55007707",4
"135","http://www.wikidata.org/entity/Q10393700","http://www.wikidata.org/entity/Q61959479",2
"136","http://www.wikidata.org/entity/Q104026644","http://www.wikidata.org/entity/Q107137146",20
"137","http://www.wikidata.org/entity/Q104026644","http://www.wikidata.org/entity/Q108102538",2
"138","http://www.wikidata.org/entity/Q104026644","http://www.wikidata.org/entity/Q1577479",6
"139","http://www.wikidata.org/entity/Q104026644","http://www.wikidata.org/entity/Q5450690",24
"140","http://www.wikidata.org/entity/Q104026644","https://orcid.org/0000-0001-6739-4698",2
"141","http://www.wikidata.org/entity/Q104028162","http://www.wikidata.org/entity/Q21609912",6
"142","http://www.wikidata.org/entity/Q104061883","http://www.wikidata.org/entity/Q11866743",2
"143","http://www.wikidata.org/entity/Q104245351","http://www.wikidata.org/entity/Q3695274",2
"144","http://www.wikidata.org/entity/Q1043","http://www.wikidata.org/entity/Q954771",2
"145","http://www.wikidata.org/entity/Q1043051","http://www.wikidata.org/entity/Q8963904",2
"146","http://www.wikidata.org/entity/Q104466108","http://www.wikidata.org/entity/Q47125390",24
"147","http://www.wikidata.org/entity/Q104594554","http://www.wikidata.org/entity/Q21338462",2
"148","http://www.wikidata.org/entity/Q104804456","http://www.wikidata.org/entity/Q107613752",2
"149","http://www.wikidata.org/entity/Q104828736","http://www.wikidata.org/entity/Q106542106",14
"150","http://www.wikidata.org/entity/Q104828736","http://www.wikidata.org/entity/Q5561443",2
"151","http://www.wikidata.org/entity/Q104828763","http://www.wikidata.org/entity/Q1065962",6
"152","http://www.wikidata.org/entity/Q104851325","http://www.wikidata.org/entity/Q21388704",2
"153","http://www.wikidata.org/entity/Q104922920","http://www.wikidata.org/entity/Q1773640",2
"154","http://www.wikidata.org/entity/Q104922920","http://www.wikidata.org/entity/Q2037491",2
"155","http://www.wikidata.org/entity/Q104922920","http://www.wikidata.org/entity/Q4428698",2
"156","http://www.wikidata.org/entity/Q104998191","https://orcid.org/0000-0001-9645-3394",30
"157","http://www.wikidata.org/entity/Q105069466","http://www.wikidata.org/entity/Q62278",44
"158","http://www.wikidata.org/entity/Q105069466","http://www.wikidata.org/entity/Q63764",2
"159","http://www.wikidata.org/entity/Q105086508","http://www.wikidata.org/entity/Q105086544",16
"160","http://www.wikidata.org/entity/Q105153763","http://www.wikidata.org/entity/Q107920922",2
"161","http://www.wikidata.org/entity/Q105153763","http://www.wikidata.org/entity/Q21609912",2
"162","http://www.wikidata.org/entity/Q105153763","http://www.wikidata.org/entity/Q937626",10
"163","http://www.wikidata.org/entity/Q105153763","http://www.wikidata.org/entity/Q94522",4
"164","http://www.wikidata.org/entity/Q105253196","http://www.wikidata.org/entity/Q3088960",60
"165","http://www.wikidata.org/entity/Q105272111","http://www.wikidata.org/entity/Q2586726",46
"166","http://www.wikidata.org/entity/Q105310988","http://www.wikidata.org/entity/Q17418645",4
"167","http://www.wikidata.org/entity/Q105310988","http://www.wikidata.org/entity/Q21516477",16
"168","http://www.wikidata.org/entity/Q105316158","http://www.wikidata.org/entity/Q13423966",26
"169","http://www.wikidata.org/entity/Q105316158","http://www.wikidata.org/entity/Q15921103",8
"170","http://www.wikidata.org/entity/Q105316158","http://www.wikidata.org/entity/Q5386820",86
"171","http://www.wikidata.org/entity/Q105316158","http://www.wikidata.org/entity/Q5696973",52
"172","http://www.wikidata.org/entity/Q105316158","http://www.wikidata.org/entity/Q5982398",4
"173","http://www.wikidata.org/entity/Q105316158","http://www.wikidata.org/entity/Q7365114",1322
"174","http://www.wikidata.org/entity/Q105322135","http://www.wikidata.org/entity/Q17418645",4
"175","http://www.wikidata.org/entity/Q105322135","http://www.wikidata.org/entity/Q99299904",2
"176","http://www.wikidata.org/entity/Q105403","http://www.wikidata.org/entity/Q1157338",2
"177","http://www.wikidata.org/entity/Q105475675","http://www.wikidata.org/entity/Q105476033",100
"178","http://www.wikidata.org/entity/Q105475675","http://www.wikidata.org/entity/Q105714065",556
"179","http://www.wikidata.org/entity/Q105476033","http://www.wikidata.org/entity/Q105714065",20
"180","http://www.wikidata.org/entity/Q105502324","http://www.wikidata.org/entity/Q107619554",2
"181","http://www.wikidata.org/entity/Q105502324","http://www.wikidata.org/entity/Q1467465",2
"182","http://www.wikidata.org/entity/Q105502324","http://www.wikidata.org/entity/Q362227",2
"183","http://www.wikidata.org/entity/Q105506258","http://www.wikidata.org/entity/Q1843500",2
"184","http://www.wikidata.org/entity/Q105506258","http://www.wikidata.org/entity/Q21509783",2
"185","http://www.wikidata.org/entity/Q105506258","http://www.wikidata.org/entity/Q94522",2
"186","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q107042064",12
"187","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q107137146",4
"188","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q107540160",8
"189","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q107620291",12
"190","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q108794731",8
"191","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q11878569",80
"192","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q11973712",6
"193","http://www.wikidata.org/entity/Q105513924","http://www.wikidata.org/entity/Q4154201",20
"194","http://www.wikidata.org/entity/Q105533772","http://www.wikidata.org/entity/Q19865330",2
"195","http://www.wikidata.org/entity/Q105533772","http://www.wikidata.org/entity/Q2506718",4
"196","http://www.wikidata.org/entity/Q105575979","http://www.wikidata.org/entity/Q105940546",2
"197","http://www.wikidata.org/entity/Q105575979","http://www.wikidata.org/entity/Q1786150",2
"198","http://www.wikidata.org/entity/Q105575979","http://www.wikidata.org/entity/Q5499313",2
"199","http://www.wikidata.org/entity/Q105612394","http://www.wikidata.org/entity/Q250148",2
"200","http://www.wikidata.org/entity/Q105645870","http://www.wikidata.org/entity/Q1843500",3842
"201","http://www.wikidata.org/entity/Q105645870","http://www.wikidata.org/entity/Q7360815",2
"202","http://www.wikidata.org/entity/Q105660242","http://www.wikidata.org/entity/Q19345770",308
"203","http://www.wikidata.org/entity/Q105660242","http://www.wikidata.org/entity/Q3277170",52
"204","http://www.wikidata.org/entity/Q105660242","http://www.wikidata.org/entity/Q5230887",4
"205","http://www.wikidata.org/entity/Q105681791","http://www.wikidata.org/entity/Q15997368",2
"206","http://www.wikidata.org/entity/Q105686580","http://www.wikidata.org/entity/Q7360815",2
"207","http://www.wikidata.org/entity/Q105708","http://www.wikidata.org/entity/Q2460005",4
"208","http://www.wikidata.org/entity/Q105741343","https://orcid.org/0000-0003-3416-1286",22
"209","http://www.wikidata.org/entity/Q105749753","http://www.wikidata.org/entity/Q22113150",2
"210","http://www.wikidata.org/entity/Q105749753","http://www.wikidata.org/entity/Q22113468",28
"211","http://www.wikidata.org/entity/Q105749753","https://orcid.org/0000-0003-3416-1286",2
"212","http://www.wikidata.org/entity/Q105751353","http://www.wikidata.org/entity/Q22113150",6
"213","http://www.wikidata.org/entity/Q105758334","http://www.wikidata.org/entity/Q79369448",2
"214","http://www.wikidata.org/entity/Q105761770","http://www.wikidata.org/entity/Q108857647",286
"215","http://www.wikidata.org/entity/Q105825489","http://www.wikidata.org/entity/Q16323025",8
"216","http://www.wikidata.org/entity/Q105826388","http://www.wikidata.org/entity/Q3121969",2
"217","http://www.wikidata.org/entity/Q105940546","http://www.wikidata.org/entity/Q21511264",2
"218","http://www.wikidata.org/entity/Q105994154","https://orcid.org/0000-0002-7686-8610",32
"219","http://www.wikidata.org/entity/Q106178","http://www.wikidata.org/entity/Q62118",44
"220","http://www.wikidata.org/entity/Q1063339","http://www.wikidata.org/entity/Q544589",6
"221","http://www.wikidata.org/entity/Q1063339","http://www.wikidata.org/entity/Q560680",2
"222","http://www.wikidata.org/entity/Q1063339","http://www.wikidata.org/entity/Q634556",710
"223","http://www.wikidata.org/entity/Q1064436","http://www.wikidata.org/entity/Q362124",4
"224","http://www.wikidata.org/entity/Q106445415","http://www.wikidata.org/entity/Q106445734",5844
"225","http://www.wikidata.org/entity/Q106452391","http://www.wikidata.org/entity/Q5815347",30
"226","http://www.wikidata.org/entity/Q106452391","http://www.wikidata.org/entity/Q94858903",92
"227","http://www.wikidata.org/entity/Q1064524","http://www.wikidata.org/entity/Q61501",2
"228","http://www.wikidata.org/entity/Q106457720","http://www.wikidata.org/entity/Q18349258",10
"229","http://www.wikidata.org/entity/Q106457720","http://www.wikidata.org/entity/Q21506402",80
"230","http://www.wikidata.org/entity/Q106457720","http://www.wikidata.org/entity/Q21522646",2
"231","http://www.wikidata.org/entity/Q106457720","http://www.wikidata.org/entity/Q6167550",6
"232","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q2063048",2
"233","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q250148",1952
"234","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q2695559",11192
"235","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q4107602",2518
"236","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q449930",2
"237","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q5816173",868
"238","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q6167725",2
"239","http://www.wikidata.org/entity/Q106467462","http://www.wikidata.org/entity/Q67428452",2
"240","http://www.wikidata.org/entity/Q106468141","http://www.wikidata.org/entity/Q250148",192
"241","http://www.wikidata.org/entity/Q106468141","http://www.wikidata.org/entity/Q4077471",28
"242","http://www.wikidata.org/entity/Q106468141","http://www.wikidata.org/entity/Q4107602",528
"243","http://www.wikidata.org/entity/Q106468141","http://www.wikidata.org/entity/Q87203827",4
"244","http://www.wikidata.org/entity/Q106468141","http://www.wikidata.org/entity/Q8771913",2
"245","http://www.wikidata.org/entity/Q1064705","http://www.wikidata.org/entity/Q1065421",76
"246","http://www.wikidata.org/entity/Q1064705","http://www.wikidata.org/entity/Q149798",6
"247","http://www.wikidata.org/entity/Q1064705","http://www.wikidata.org/entity/Q298933",168
"248","http://www.wikidata.org/entity/Q1064705","http://www.wikidata.org/entity/Q509742",168
"249","http://www.wikidata.org/entity/Q1064705","http://www.wikidata.org/entity/Q55210714",168
"250","http://www.wikidata.org/entity/Q1064705","http://www.wikidata.org/entity/Q5539145",54
"251","http://www.wikidata.org/entity/Q106472183","http://www.wikidata.org/entity/Q21337829",4
"252","http://www.wikidata.org/entity/Q106477140","http://www.wikidata.org/entity/Q5696973",10
"253","http://www.wikidata.org/entity/Q106483418","http://www.wikidata.org/entity/Q21516477",4
"254","http://www.wikidata.org/entity/Q106483547","http://www.wikidata.org/entity/Q99196316",2
"255","http://www.wikidata.org/entity/Q106484975","http://www.wikidata.org/entity/Q1065881",258
"256","http://www.wikidata.org/entity/Q106484975","http://www.wikidata.org/entity/Q89745638",4
"257","http://www.wikidata.org/entity/Q106489676","http://www.wikidata.org/entity/Q21513817",406
"258","http://www.wikidata.org/entity/Q1064899","http://www.wikidata.org/entity/Q21388596",2
"259","http://www.wikidata.org/entity/Q1064899","http://www.wikidata.org/entity/Q3525492",4
"260","http://www.wikidata.org/entity/Q106504635","http://www.wikidata.org/entity/Q20856036",2374
"261","http://www.wikidata.org/entity/Q106504635","http://www.wikidata.org/entity/Q21508268",2446
"262","http://www.wikidata.org/entity/Q106505053","http://www.wikidata.org/entity/Q106505066",52
"263","http://www.wikidata.org/entity/Q106513138","http://www.wikidata.org/entity/Q5487180",7724
"264","http://www.wikidata.org/entity/Q106513435","http://www.wikidata.org/entity/Q94522",2
"265","http://www.wikidata.org/entity/Q106513530","http://www.wikidata.org/entity/Q106515610",2
"266","http://www.wikidata.org/entity/Q106513530","http://www.wikidata.org/entity/Q1384033",2
"267","http://www.wikidata.org/entity/Q106513549","http://www.wikidata.org/entity/Q106725511",6
"268","http://www.wikidata.org/entity/Q106513549","http://www.wikidata.org/entity/Q18716123",8
"269","http://www.wikidata.org/entity/Q106513549","http://www.wikidata.org/entity/Q2479753",2
"270","http://www.wikidata.org/entity/Q106513549","https://orcid.org/0000-0001-7698-3945",4
"271","http://www.wikidata.org/entity/Q106514596","http://www.wikidata.org/entity/Q21513543",54
"272","http://www.wikidata.org/entity/Q106514623","http://www.wikidata.org/entity/Q5450690",2
"273","http://www.wikidata.org/entity/Q106515682","http://www.wikidata.org/entity/Q5744303",396
"274","http://www.wikidata.org/entity/Q106518785","http://www.wikidata.org/entity/Q107137146",14
"275","http://www.wikidata.org/entity/Q106518785","http://www.wikidata.org/entity/Q11973359",14
"276","http://www.wikidata.org/entity/Q106518840","http://www.wikidata.org/entity/Q5744303",10
"277","http://www.wikidata.org/entity/Q106519754","http://www.wikidata.org/entity/Q1843500",4
"278","http://www.wikidata.org/entity/Q106519754","http://www.wikidata.org/entity/Q94522",2
"279","http://www.wikidata.org/entity/Q106521046","http://www.wikidata.org/entity/Q12000505",2
"280","http://www.wikidata.org/entity/Q106521046","http://www.wikidata.org/entity/Q610981",2
"281","http://www.wikidata.org/entity/Q106521113","http://www.wikidata.org/entity/Q107529976",2
"282","http://www.wikidata.org/entity/Q106521454","http://www.wikidata.org/entity/Q94522",2
"283","http://www.wikidata.org/entity/Q106537757","http://www.wikidata.org/entity/Q11974759",218
"284","http://www.wikidata.org/entity/Q106537757","http://www.wikidata.org/entity/Q3429833",2
"285","http://www.wikidata.org/entity/Q1065421","http://www.wikidata.org/entity/Q149798",4
"286","http://www.wikidata.org/entity/Q106543374","http://www.wikidata.org/entity/Q2330447",30
"287","http://www.wikidata.org/entity/Q106554306","http://www.wikidata.org/entity/Q108003891",4
"288","http://www.wikidata.org/entity/Q106554852","http://www.wikidata.org/entity/Q106554896",2
"289","http://www.wikidata.org/entity/Q1065657","http://www.wikidata.org/entity/Q21340868",4
"290","http://www.wikidata.org/entity/Q1065657","http://www.wikidata.org/entity/Q78631",24
"291","http://www.wikidata.org/entity/Q1065881","http://www.wikidata.org/entity/Q106717567",444
"292","http://www.wikidata.org/entity/Q1065881","http://www.wikidata.org/entity/Q106722447",1720
"293","http://www.wikidata.org/entity/Q1065881","http://www.wikidata.org/entity/Q1413874",10
"294","http://www.wikidata.org/entity/Q1065881","http://www.wikidata.org/entity/Q6525437",6
"295","http://www.wikidata.org/entity/Q1065881","http://www.wikidata.org/entity/Q89745638",4
"296","http://www.wikidata.org/entity/Q1065881","https://orcid.org/0000-0002-7789-9806",4
"297","http://www.wikidata.org/entity/Q1065962","http://www.wikidata.org/entity/Q3009492",4
"298","http://www.wikidata.org/entity/Q1065962","http://www.wikidata.org/entity/Q3700186",2
"299","http://www.wikidata.org/entity/Q1065962","http://www.wikidata.org/entity/Q5558302",4
"300","http://www.wikidata.org/entity/Q1065962","http://www.wikidata.org/entity/Q650220",2
"301","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q16648094",926
"302","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q19359323",184
"303","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q214946",704
"304","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q347356",178
"305","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q379580",378
"306","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q5081015",32
"307","http://www.wikidata.org/entity/Q1066128","http://www.wikidata.org/entity/Q5423328",4
"308","http://www.wikidata.org/entity/Q106620760","http://www.wikidata.org/entity/Q3127253",2
"309","http://www.wikidata.org/entity/Q106620760","http://www.wikidata.org/entity/Q3302587",50
"310","http://www.wikidata.org/entity/Q106621036","http://www.wikidata.org/entity/Q3127253",10
"311","http://www.wikidata.org/entity/Q106621646","http://www.wikidata.org/entity/Q931826",2
